to_node,from_node,Rating
12988,955,6
12988,962,3
12988,980,3
14275,193,6
14275,939,5
14299,994,8
14299,995,6
14299,924,6
14343,464,6
14343,901,5
14343,215,5
14347,681,3
14354,839,8
14354,924,7
14354,835,6
14354,560,5
14360,748,5
14360,675,5
14360,810,2
14360,426,1
14374,451,6
14374,633,6
14374,220,5
14377,970,7
14377,744,7
14377,460,6
14377,397,6
14377,939,6
14377,956,6
14377,955,6
14377,969,5
14377,109,5
14424,924,6
14424,525,6
14424,882,5
14424,997,4
14424,835,4
14459,675,4
14459,681,2
14468,539,7
14468,995,6
14468,999,6
14468,518,6
14468,866,4
14471,668,7
14471,202,5
14471,832,3
14474,202,5
14233,440,7
14233,955,6
14233,938,6
14233,13,6
14233,244,5
14233,899,4
14196,422,7
14196,866,5
14196,220,5
14174,499,5
14174,681,2
14082,511,8
13994,995,7
13994,924,6
14000,748,7
14000,874,6
14012,422,7
14012,750,6
14012,939,5
14012,460,1
14013,186,6
14013,632,5
14021,935,7
14021,451,6
14021,939,5
14021,477,5
14021,856,5
14021,447,5
14021,13,5
14021,191,4
14021,866,4
14021,202,4
14034,882,3
14034,251,3
14034,675,1
14040,460,5
14040,899,4
14040,460,3
14040,220,2
14088,276,7
14163,832,4
14116,935,7
14116,201,7
14116,451,5
14116,939,4
14117,506,7
14117,882,6
14117,549,6
14117,525,6
14117,510,6
14117,499,6
14128,499,5
14128,866,5
14128,882,3
14142,109,7
14142,930,5
14146,451,4
14146,220,3
14146,813,2
14146,220,2
14146,220,1
14146,338,1
14514,220,6
15159,978,3
14991,889,1
15009,881,6
15009,220,4
15009,930,4
15049,513,8
15049,499,4
15088,831,6
15112,220,4
15153,839,10
15153,995,8
15153,528,8
15153,508,7
15153,993,7
15153,998,7
15164,238,7
15175,699,2
15182,128,2
15182,665,1
15214,409,7
15214,886,7
15214,436,5
15238,220,3
14539,962,5
14696,187,3
14567,882,4
14567,220,3
14590,508,8
14590,525,6
14590,518,6
14590,882,6
14590,486,6
14590,866,4
14591,812,6
14591,202,5
14591,369,5
14617,458,6
14617,863,4
14617,382,3
14625,362,5
14698,596,8
14698,935,7
14897,991,7
14708,200,3
14708,691,1
14708,426,1
14715,748,5
14715,499,4
14746,545,7
14746,815,6
14746,518,6
14746,506,6
14746,999,5
14746,277,4
14746,995,2
14758,750,7
14758,864,6
14762,990,8
14762,993,8
14765,940,9
14765,963,6
14765,955,6
14765,499,4
14814,839,8
14814,998,7
14814,518,7
14814,882,6
14814,525,6
14814,560,6
14881,518,7
14881,369,7
14881,324,6
14881,545,6
14881,839,6
14881,220,4
13240,749,9
13240,823,8
13240,500,7
13240,839,6
13262,813,6
13262,750,5
13262,443,4
13262,220,3
13262,468,1
13269,518,6
13269,61,6
13269,369,6
13269,220,4
13290,839,7
13290,882,6
13290,995,5
13290,586,1
13290,587,1
13299,508,7
13299,999,7
13299,539,7
13299,995,6
13299,815,5
13299,839,4
13316,357,4
13333,862,5
13333,980,4
13363,369,6
13363,877,4
13371,545,7
13371,924,6
13371,525,5
13371,369,5
13388,508,8
13388,987,7
13388,815,6
13388,518,6
13388,499,6
13388,525,6
13388,848,5
13388,831,4
13388,550,3
13392,539,8
13392,508,7
13392,518,7
13392,848,3
13392,831,2
13226,967,8
13094,750,8
13094,614,8
13094,460,7
13094,451,7
13094,899,5
13024,220,4
13026,513,8
13026,312,8
13026,980,7
13072,669,7
13072,852,6
13072,422,5
13072,220,5
13091,681,4
13091,864,3
13103,167,6
13103,426,6
13103,980,6
13103,741,4
13212,360,8
13212,990,7
13212,508,5
13212,810,4
13106,220,4
13132,200,5
13132,675,4
13132,681,2
13154,675,4
13154,681,2
13475,899,6
13475,460,6
13475,202,5
13475,939,5
13475,856,5
13475,750,3
13917,980,6
13917,518,5
13917,369,5
13832,881,7
13832,276,6
13832,649,6
13837,995,7
13837,818,6
13837,369,5
13863,903,4
13863,220,3
13863,605,3
13916,813,6
13916,220,2
13918,924,6
13918,518,6
13918,369,5
13918,220,4
13918,550,3
13918,866,2
13827,856,6
13827,460,4
13827,413,4
13827,191,3
13827,221,3
13936,363,5
13944,507,5
13944,955,5
13960,331,8
13960,499,6
13593,161,7
13593,515,7
13593,995,6
13593,518,6
13593,220,3
13667,238,7
13667,864,7
13672,675,3
13672,426,2
13716,457,6
13745,903,7
13745,886,5
13800,987,10
13800,200,5
15265,520,7
15265,213,6
15265,513,5
15265,451,5
18063,220,4
18063,955,2
16760,189,7
16760,499,5
16760,253,5
16760,744,4
16760,970,4
17159,978,3
17181,748,6
17181,594,4
17183,731,6
17183,499,4
17195,563,7
17195,990,5
17239,289,6
17239,365,5
17267,161,8
17267,324,7
17267,369,6
17267,220,3
17298,499,6
17313,193,6
17313,460,6
17313,943,5
17313,955,4
17313,877,3
17323,881,4
17323,978,4
17348,903,4
17352,220,3
17420,477,4
17420,962,3
17433,341,10
17433,365,5
17146,515,8
17146,508,7
17146,924,7
17146,518,7
17146,818,7
17146,534,6
16957,369,6
16802,852,6
16802,675,5
16809,649,6
16809,200,5
16809,978,5
16826,499,6
16826,277,4
16829,987,8
16829,995,7
16829,828,7
16829,518,7
16829,924,6
16830,987,9
16830,515,8
16830,835,7
16830,815,6
16830,518,6
16830,995,5
16875,862,7
16875,888,6
16875,980,5
17071,939,6
17071,862,5
17071,882,5
17071,980,5
17071,750,4
17071,621,3
17071,426,3
16973,477,4
16973,220,3
16973,435,3
17005,866,9
17005,995,5
17005,924,5
17005,839,5
17005,997,3
17021,451,6
17021,954,4
17021,980,3
17021,475,2
17041,525,8
17520,205,6
17520,220,5
17520,499,4
17520,980,4
17520,903,3
17520,866,2
17918,962,4
17918,256,3
17785,741,7
17785,903,6
17785,451,6
17785,738,5
17785,954,5
17785,499,4
17785,460,4
17785,750,4
17785,220,3
17787,985,8
17787,225,7
17787,220,3
17792,29,6
17792,963,6
17792,888,4
17821,513,10
17830,665,1
17836,369,10
17836,542,4
17836,681,4
17849,861,7
17849,755,7
17849,955,4
17909,123,7
17909,460,6
17909,451,6
17909,220,5
17909,866,4
17909,750,1
17926,945,6
17926,481,6
17939,202,8
17939,901,7
17939,866,7
17939,955,6
17967,548,6
17967,499,6
17967,369,6
17996,741,10
17996,750,8
17996,866,8
17996,939,8
17996,899,7
18044,903,3
18044,186,2
18044,499,1
18044,750,1
18044,426,1
18061,499,8
18061,839,8
18061,508,7
18061,518,7
18061,232,7
18061,997,7
18061,539,7
18061,835,6
17779,213,7
17779,460,6
17779,777,6
17779,499,4
17568,220,5
17568,651,5
17568,955,5
17568,909,5
17568,220,4
17568,451,4
17568,220,3
17568,956,3
17568,962,3
17568,220,2
17568,881,1
17576,950,5
17576,644,4
17576,460,2
17580,167,6
17580,451,5
17580,632,5
17580,220,4
17580,207,4
17580,968,2
17591,324,8
17591,832,7
17591,528,7
17591,220,6
17615,560,5
17635,856,6
17635,193,5
17644,518,7
17644,525,6
17644,835,5
17644,277,4
17684,369,5
17755,750,7
17755,220,5
17755,167,5
17755,220,4
17755,220,3
17755,220,2
17699,224,4
17738,193,6
17738,939,6
17738,420,5
17738,935,3
17738,220,3
17738,468,1
17754,220,6
17754,813,3
16746,189,5
16741,486,7
15635,460,5
15635,962,3
15635,729,3
15683,508,7
15683,518,7
15683,545,7
15683,525,7
15683,882,6
15683,831,6
15743,451,4
15743,460,3
15743,418,3
15743,748,3
15743,891,1
15819,750,7
15819,939,6
15819,886,5
15819,894,4
15819,900,3
15819,220,3
15828,750,8
15828,968,7
15828,167,6
15828,738,5
15828,191,5
15852,955,5
15852,451,4
15852,220,3
15852,980,3
15852,812,2
15855,962,6
15855,943,6
15855,955,4
15863,990,8
15863,955,6
15863,161,3
15863,969,2
15863,744,2
15863,939,2
15877,924,6
15958,167,6
15958,935,6
15958,955,6
15958,460,5
15958,866,5
15958,451,5
15991,205,4
16003,862,6
16003,882,6
16003,426,5
16003,980,5
16003,481,4
16030,839,6
15430,924,6
15430,997,6
15284,750,6
15284,220,5
15284,200,5
15334,738,7
15334,201,7
15334,613,7
15334,601,6
15334,460,6
15334,413,6
15334,191,5
15334,899,5
15334,477,5
15334,451,5
15334,405,4
15354,220,3
15354,665,2
15380,862,3
15380,980,3
15391,545,9
15391,508,8
15391,780,8
15391,586,1
15391,587,1
15399,766,8
15399,835,7
15399,924,7
15412,625,5
15412,186,4
15427,955,4
15427,499,3
15427,468,3
15427,468,2
15432,994,6
15432,924,6
15432,539,6
15455,962,3
15462,290,4
15462,862,4
15462,980,4
15462,381,1
15483,839,7
15483,815,6
15483,848,5
15490,685,4
15490,342,4
15520,976,6
15520,178,4
15520,862,3
15520,978,2
15542,342,7
15542,962,3
15559,193,7
15559,750,7
15559,448,4
15559,849,3
15563,520,6
15563,513,4
16085,770,8
16088,750,7
16088,980,6
16088,862,6
16088,990,6
16088,882,5
16088,939,5
16562,426,2
16562,980,1
16440,220,6
16440,422,5
16450,511,9
16456,995,7
16456,835,7
16457,511,7
16466,545,9
16466,818,9
16466,508,7
16466,499,7
16466,523,5
16471,987,9
16471,995,7
16471,924,7
16471,997,7
16471,848,6
16471,815,6
16471,518,6
16471,835,5
16474,399,7
16474,968,7
16474,862,5
16474,954,2
16530,980,2
16530,426,1
16608,436,6
16617,518,6
16617,220,5
16617,369,5
16649,955,6
16649,373,5
16673,839,7
16673,504,6
16699,499,4
16432,994,9
16432,506,6
16432,545,6
16268,935,7
16268,750,7
16268,520,7
16268,201,6
16268,939,5
16130,426,7
16130,810,2
16145,878,6
16145,953,5
16145,451,5
16145,460,4
16158,955,4
16158,962,2
16169,518,7
16169,839,7
16262,481,4
16428,642,5
16428,475,4
16428,220,3
16428,767,3
16428,980,2
16428,426,1
16272,528,7
16272,812,6
16272,518,6
16272,220,4
16273,508,8
16273,515,7
16273,518,6
16273,999,6
16273,525,6
16273,545,6
16273,369,5
16273,995,4
16273,220,4
16314,675,6
16314,681,4
16325,826,8
16325,542,7
16325,525,7
16332,993,7
16332,823,7
16332,987,7
16332,369,6
16332,828,5
16332,500,4
16368,939,6
16368,188,6
16368,856,6
16368,451,6
16368,460,4
16368,191,4
16380,886,3
16389,950,7
8046,369,6
8046,220,3
8043,369,8
8043,839,8
2776,232,5
2776,220,4
2925,978,5
2925,426,1
2933,276,6
2933,225,5
2933,232,5
2933,220,5
2933,649,5
2933,342,5
2933,866,3
2935,460,6
2935,513,5
2935,750,4
2935,220,4
2935,743,3
2941,990,3
2941,903,2
2941,508,1
2958,755,6
2958,771,5
2958,278,5
2991,886,7
2991,669,6
2991,202,4
2991,980,4
2991,962,3
2996,460,6
2996,743,6
2996,741,6
2996,220,6
2996,230,5
2996,191,5
2996,202,5
2996,936,5
2996,420,3
3023,220,5
2782,200,5
2782,881,2
2782,878,2
2783,201,5
2783,962,4
2783,451,4
2783,955,4
2783,898,3
2788,422,6
2788,167,6
2788,5,6
2788,193,4
2788,962,4
2791,422,5
2791,220,5
2791,978,4
2791,955,4
2832,852,6
2832,220,5
2832,866,4
2832,422,3
2845,225,7
2845,990,7
2845,276,6
2845,202,6
2845,220,6
2845,200,5
2845,866,3
2845,810,2
2863,362,6
2863,220,5
2863,481,5
2871,748,7
2871,980,6
2871,955,4
2871,881,2
2871,413,2
3024,220,6
3024,200,5
3024,886,5
3024,903,3
3144,886,9
3144,980,6
3144,220,5
3144,882,3
3150,168,7
3150,750,4
3150,866,4
3156,324,10
3156,276,6
3156,832,6
3156,291,5
3156,545,5
3156,882,4
3188,937,7
3188,499,4
3198,220,7
3198,750,6
3198,481,6
3198,899,5
3198,460,5
3198,213,5
3198,936,5
3198,191,4
3205,648,6
3205,741,6
3205,460,5
3205,866,5
3205,191,4
3205,750,4
3205,217,3
3205,230,2
3129,513,7
3129,202,6
3129,866,5
3129,621,3
3214,200,5
3214,866,4
3214,202,4
3214,220,3
3214,980,3
3214,832,1
3229,743,6
3229,993,6
3229,220,6
3232,257,5
3233,743,7
3233,422,6
3233,23,6
3233,186,5
3233,980,5
3233,886,5
3233,967,3
3233,436,1
3238,866,7
3238,993,7
3238,175,6
3238,741,6
3238,220,5
3240,200,7
3240,518,6
3037,324,7
3037,276,6
3037,832,5
3037,369,5
3037,220,4
3039,324,7
3039,510,7
3039,276,6
3039,291,6
3039,220,6
3039,782,3
3045,324,8
3045,990,7
3045,183,6
3045,866,5
3045,882,4
3047,866,6
3047,220,6
3047,202,4
3062,201,6
3062,451,6
3062,967,5
3062,191,4
3062,866,2
3062,230,1
3112,665,7
3112,422,6
3112,220,4
3112,97,4
3068,230,5
3068,481,5
3068,743,4
3068,191,4
3068,866,4
3068,869,3
3068,750,3
3096,882,7
3096,991,6
3096,681,4
3107,193,8
3107,477,7
3107,109,6
3107,651,6
3107,460,5
3107,970,5
3107,955,5
3107,969,4
3107,877,3
3108,324,8
3108,761,7
3108,499,6
3108,220,6
3108,183,5
3108,225,5
3109,369,6
3109,360,3
2765,750,7
2765,202,5
2765,460,5
2765,361,3
2415,939,6
2415,956,5
2415,738,4
2440,331,6
2440,499,5
2440,202,5
2440,866,3
2442,866,3
2442,202,3
2450,292,6
2450,200,5
2450,955,4
2473,738,7
2473,741,6
2473,451,6
2473,743,5
2473,460,5
2473,168,5
2473,936,5
2489,200,5
2489,903,4
2493,990,7
2493,196,6
2493,882,6
2493,750,5
2497,990,8
2497,211,5
2497,882,4
2497,866,3
2513,935,5
2513,520,2
2513,230,1
2404,852,7
2404,276,6
2404,882,4
2320,862,7
2320,460,6
2320,750,6
2320,451,6
2320,220,5
2320,191,4
2320,230,3
2320,220,3
2341,220,8
2341,990,7
2341,886,7
2341,518,6
2349,251,7
2349,451,6
2349,741,4
2349,460,3
2349,220,3
2357,669,8
2357,436,7
2357,748,7
2357,941,6
2357,202,6
2357,632,6
2357,743,4
2357,974,4
2357,936,3
2357,460,2
2357,866,1
2361,481,8
2361,460,6
2361,436,5
2361,750,5
2361,202,5
2361,451,5
2361,191,4
2361,866,4
2370,649,5
2370,436,4
2378,743,6
2378,220,5
2378,886,5
2378,750,4
2378,955,4
2378,741,3
2378,460,3
2390,50,6
2390,220,5
2390,451,5
2390,882,3
2390,460,2
2391,255,3
2532,743,6
2532,413,6
2532,451,6
2532,460,5
2532,220,5
2532,592,3
2540,741,8
2540,750,6
2540,503,5
2540,939,4
2540,178,3
2540,882,3
2724,839,7
2724,990,6
2724,987,6
2724,220,5
2657,986,8
2657,481,6
2657,856,6
2657,899,5
2657,955,5
2657,413,5
2657,460,4
2664,852,6
2664,436,5
2664,200,5
2664,220,3
2676,331,7
2676,362,6
2676,436,6
2676,220,3
2705,743,7
2705,866,7
2705,903,7
2705,167,6
2705,980,5
2705,862,4
2730,886,9
2730,460,7
2730,852,6
2730,220,4
2730,866,3
2731,963,7
2731,197,6
2731,253,6
2733,750,8
2733,882,8
2733,436,7
2733,939,7
2733,481,7
2733,451,7
2733,109,6
2733,900,6
2733,955,6
2746,220,6
2746,331,5
2753,220,6
2753,499,6
2753,882,4
2756,331,6
2756,499,6
2756,202,5
2756,362,5
2756,220,4
2756,882,3
2762,963,7
2762,862,6
2549,853,6
2549,175,6
2549,451,5
2549,955,4
2549,743,3
2549,969,3
2550,750,6
2550,202,5
2550,872,4
2558,738,7
2558,481,7
2558,743,6
2558,201,6
2558,230,5
2572,451,6
2572,220,4
2577,862,6
2577,481,6
2577,980,5
2577,212,4
2577,881,4
2586,963,6
2586,426,6
2586,810,2
2609,436,6
2609,451,6
2609,939,6
2609,251,5
2626,193,8
2626,632,6
2626,748,5
2626,451,5
2626,750,4
2626,460,4
2626,436,3
2626,220,3
2630,451,6
2630,743,5
2630,460,4
2630,220,4
2630,419,3
2634,886,9
2634,669,8
2634,771,8
2634,422,5
2634,220,3
3814,518,6
3814,369,6
3814,220,5
3826,499,6
3826,513,5
3827,200,5
3827,220,5
3829,980,7
3829,866,6
3829,202,6
3830,220,4
3842,200,5
3842,202,4
3842,220,3
3844,436,5
3849,67,6
3849,220,5
3849,200,5
3849,977,3
3849,292,3
3863,220,6
3863,369,4
3863,882,2
3884,866,4
3884,202,4
3892,360,8
3892,993,7
3892,369,6
3892,882,5
3805,980,4
3805,903,3
3682,220,7
3682,200,5
3682,869,4
3687,963,7
3687,200,5
3687,273,1
3700,225,9
3716,369,9
3716,225,8
3716,486,8
3716,220,2
3772,503,9
3772,587,7
3772,903,7
3772,520,3
3719,886,7
3719,200,5
3719,499,5
3719,426,2
3719,963,1
3746,604,6
3746,200,5
3746,212,5
3759,200,5
3759,499,4
3759,980,3
3759,426,2
3759,862,2
3760,993,8
3760,324,6
3760,200,5
3760,362,5
3894,504,5
3894,232,5
3896,200,4
3896,220,4
4016,924,9
4016,508,8
4016,518,8
4016,882,7
4016,61,7
4016,539,7
4016,504,6
4016,832,6
4016,369,6
4022,436,8
4022,200,5
4025,220,5
4034,228,7
4034,209,7
4034,193,6
4034,955,4
4034,969,3
4034,635,3
4034,464,3
4038,642,6
4038,426,6
4038,289,4
4038,748,4
4038,675,4
4038,866,3
4038,980,3
4042,220,1
4064,963,5
4064,220,5
4064,426,4
4064,681,3
4012,508,7
4012,525,6
4012,835,5
4073,980,3
4073,862,2
4081,426,6
4081,200,4
4082,275,7
4082,881,6
4082,810,4
4097,220,4
4097,224,3
3951,220,6
3951,990,6
3951,451,6
3951,738,5
3951,866,5
3909,990,6
3909,771,2
3915,200,5
3915,220,3
3916,216,7
3916,426,7
3916,220,4
3916,810,2
3920,481,5
3920,124,4
3937,750,8
3937,82,6
3937,862,6
3937,980,6
3937,220,5
3937,597,2
3944,507,4
3944,862,3
3944,220,3
3944,980,3
3946,172,7
3946,886,7
3946,451,6
3946,220,4
3946,955,4
3946,460,3
4010,518,8
4010,504,7
4010,525,7
4010,924,6
3983,856,7
3983,968,6
3983,220,6
3983,451,6
3983,899,5
3983,890,5
3983,866,4
3989,132,6
3996,200,5
3996,888,3
3999,621,8
3999,738,6
3999,750,6
3999,477,6
3999,460,5
3999,899,5
3999,191,5
3999,202,5
3999,451,5
3999,866,4
3669,324,7
3669,510,6
3669,276,6
3669,832,6
3669,980,6
3669,291,5
3669,866,5
3669,220,4
3666,518,7
3666,499,6
3666,220,3
3650,518,6
3650,369,6
3650,980,5
3650,220,4
3371,943,5
3371,813,5
3371,955,4
3371,220,1
3376,515,7
3376,220,6
3376,369,4
3384,350,7
3384,369,7
3384,220,3
3398,980,4
3423,990,6
3423,903,3
3447,955,4
3447,220,2
3447,866,1
3451,882,2
3468,990,10
3468,200,6
3468,518,6
3468,882,3
3356,200,7
3356,324,7
3356,993,6
3356,980,6
3356,220,4
3355,481,6
3355,214,4
3306,864,7
3306,202,3
3306,253,2
3306,980,2
3266,197,4
3266,738,1
3268,451,5
3268,750,4
3268,422,4
3268,962,4
3268,967,4
3268,890,4
3268,743,3
3268,980,3
3297,230,4
3297,956,4
3297,939,4
3297,451,4
3297,866,2
3298,230,6
3298,191,5
3298,939,5
3298,743,4
3298,750,4
3298,436,3
3298,881,2
3354,521,8
3354,544,7
3354,924,6
3354,518,6
3354,525,6
3325,220,3
3329,220,7
3329,939,6
3329,738,6
3329,460,6
3329,451,6
3329,968,6
3329,436,5
3329,481,5
3329,901,4
3329,936,4
3329,743,3
3329,649,3
3329,230,2
3330,168,6
3330,451,6
3330,866,5
3330,220,5
3335,748,7
3335,451,6
3335,968,6
3335,899,5
3335,962,5
3335,866,4
3335,741,4
3335,936,4
3335,750,3
3338,167,7
3338,13,7
3338,743,6
3338,866,6
3338,890,6
3338,451,6
3338,939,5
3338,202,5
3338,460,4
3338,191,4
3342,220,3
3349,748,7
3349,230,6
3349,481,6
3349,201,6
3349,451,6
3349,750,5
3349,936,5
3349,436,4
3349,220,3
3349,460,3
3351,460,9
3351,220,5
3351,750,5
3351,202,3
3473,856,5
3473,873,4
3486,743,5
3486,202,5
3486,436,4
3598,882,5
3598,866,5
3598,220,5
3598,202,5
3598,220,4
3610,200,6
3610,980,4
3610,882,3
3610,291,3
3610,866,3
3610,220,3
3612,503,8
3612,265,7
3612,882,6
3612,220,5
3620,882,7
3620,866,7
3620,460,6
3620,202,6
3620,899,5
3620,607,4
3620,220,4
3628,460,8
3628,899,7
3628,436,6
3628,451,6
3628,454,6
3628,193,6
3628,191,5
3628,275,4
3628,196,4
3628,750,3
3629,224,4
3629,750,2
3634,882,6
3634,525,6
3639,420,8
3639,220,6
3649,220,5
3649,230,4
3649,882,4
3564,750,8
3564,189,7
3564,202,6
3564,866,4
3564,621,2
3501,873,5
3502,977,5
3502,299,4
3502,202,3
3502,220,3
3502,232,2
3503,201,5
3503,220,3
3503,232,2
3512,380,3
3524,882,3
3538,518,5
3538,750,1
3552,189,7
3552,886,7
3552,481,6
3552,200,5
3552,220,5
3557,220,3
2319,220,7
2319,451,7
2319,743,6
2319,460,5
2319,969,5
2319,970,5
2319,744,4
2315,548,6
2315,518,6
2315,980,5
2315,220,3
784,220,7
784,186,5
905,177,6
905,451,6
905,963,5
905,862,5
905,980,4
905,220,3
914,275,5
914,782,4
930,436,5
930,899,5
930,451,5
930,460,4
930,903,4
930,936,4
930,743,3
930,230,2
931,460,8
931,743,7
931,851,7
931,886,7
931,750,6
931,451,6
931,220,4
942,436,5
942,750,4
957,866,7
957,757,6
957,786,6
957,990,6
957,202,5
957,882,4
975,866,5
975,903,5
975,369,5
975,220,3
992,886,7
992,451,6
992,942,5
992,220,4
1019,220,4
1019,750,3
882,866,6
882,220,5
882,436,4
882,810,4
821,748,7
821,451,6
821,460,5
821,939,4
821,220,4
821,413,3
792,200,5
792,220,4
792,277,3
797,451,5
797,460,4
797,220,4
797,936,4
797,750,2
802,508,8
802,924,6
802,815,6
802,999,6
802,839,6
802,504,5
806,202,7
806,866,6
810,422,6
810,200,5
810,220,5
819,939,8
819,436,6
819,750,5
819,621,3
824,968,7
824,880,6
879,750,8
879,191,6
879,460,6
879,451,6
879,202,5
873,230,7
873,882,6
873,451,6
873,899,5
873,460,5
873,202,5
873,189,4
873,191,4
1027,699,6
1027,451,6
1027,460,5
1027,936,5
1027,866,3
1029,743,8
1029,191,6
1029,451,6
1029,936,5
1029,220,1
1033,539,7
1033,987,7
1033,924,6
1033,518,6
1033,815,5
1175,451,3
1175,635,1
1191,601,4
1200,436,4
1221,886,7
1221,955,4
1268,460,7
1268,365,5
1268,224,4
1079,513,7
1079,451,7
1047,513,9
1047,980,6
1047,601,2
1054,881,6
1054,481,6
1054,202,6
1054,869,4
1056,890,5
1056,856,5
1056,962,5
1056,451,5
1056,950,4
1056,436,2
1065,460,7
1065,743,6
1065,436,6
1065,230,6
1065,750,6
1065,196,6
1065,413,6
1065,939,6
1065,936,6
1065,451,6
1065,890,5
1076,460,8
1076,743,7
1076,451,7
1076,750,6
1076,201,6
1076,741,5
1076,220,5
1077,743,7
1077,451,7
1077,220,6
1077,968,6
1077,168,5
1077,750,4
1084,899,7
1084,28,5
1084,460,5
1084,201,5
1084,743,4
1084,621,4
1084,750,3
1084,942,3
1084,230,2
1090,890,6
1090,167,6
1090,955,5
1090,451,5
1090,864,4
1090,970,4
1090,230,2
1090,109,2
1090,750,2
1090,969,2
1090,744,2
1090,881,2
1093,750,6
1093,188,6
1093,649,6
1093,481,6
1093,193,6
1093,451,5
1093,460,4
1093,866,4
1093,202,4
1093,936,4
1093,187,3
1109,743,6
1109,193,6
1109,451,6
1109,202,5
1109,866,3
1120,626,7
1120,460,6
1120,192,6
1120,188,6
1120,391,6
1120,649,6
1120,451,6
1120,436,5
1120,230,2
1127,881,4
1127,220,4
1277,866,3
328,220,6
328,866,5
328,202,5
328,888,2
345,460,9
345,939,7
345,881,6
345,866,6
345,202,6
345,869,5
373,859,6
373,866,6
373,220,6
373,869,5
373,881,4
391,276,6
391,443,6
391,856,5
391,188,4
391,191,4
391,451,4
391,935,2
412,882,8
412,899,7
412,413,7
412,420,6
412,743,4
412,621,4
412,869,4
412,220,4
412,436,3
415,230,9
415,899,7
415,436,6
415,167,6
415,451,6
415,743,4
415,481,4
451,881,6
451,197,6
451,191,4
451,750,3
496,436,6
496,451,5
496,633,4
496,460,3
496,743,1
501,436,8
501,886,7
501,217,6
501,460,6
501,750,6
501,866,6
501,743,5
501,196,5
501,231,4
501,881,4
512,213,7
512,220,7
512,878,7
512,547,6
512,426,5
529,743,6
21,882,6
21,518,6
53,990,8
53,936,7
53,202,6
53,750,6
53,866,5
53,460,5
53,414,3
69,980,8
69,499,6
69,886,5
226,743,7
226,197,6
226,202,6
246,369,5
246,220,5
246,866,4
246,436,2
275,192,2
727,508,7
727,980,6
727,504,6
727,866,6
727,525,6
727,831,5
727,848,5
727,369,5
727,220,4
721,941,6
721,220,6
728,987,10
728,518,8
728,324,7
728,995,7
728,997,7
728,924,6
728,835,6
762,202,5
762,882,3
762,869,2
762,621,1
775,675,8
775,520,6
775,436,4
775,881,4
775,738,4
676,750,5
582,451,6
582,460,4
582,866,4
587,990,8
587,451,7
587,621,6
587,202,5
601,743,6
601,460,6
601,750,5
601,460,5
601,220,5
601,451,5
601,866,4
601,230,3
604,741,6
604,866,6
604,451,6
604,413,5
604,460,4
604,743,3
611,525,6
611,882,5
611,202,5
611,621,4
611,220,4
617,743,7
617,109,7
617,460,5
617,436,4
617,230,2
617,187,2
666,903,5
666,277,4
630,864,8
652,178,7
652,230,7
652,621,5
652,460,5
652,750,5
652,930,5
652,719,5
652,451,5
652,413,4
652,936,4
663,882,6
663,955,4
1274,955,4
1989,220,6
1989,200,5
1989,518,5
1989,882,2
1989,750,2
1994,220,6
1994,749,5
1994,866,3
1996,220,5
2012,230,6
2012,451,5
2012,460,3
2012,188,3
2014,743,6
2014,750,6
2014,413,5
2014,451,4
2014,460,2
2026,451,6
2026,481,5
2026,191,4
2030,178,7
2030,743,6
2030,978,5
2030,230,3
2031,543,7
2031,499,7
2031,232,6
2031,200,5
2031,903,3
2033,451,4
2033,220,3
2033,939,2
2033,750,1
2066,750,7
2066,202,7
2066,422,5
2066,451,5
2066,220,4
2066,936,4
2066,743,3
2066,460,3
2068,193,6
2068,436,6
2068,191,5
2068,939,5
2068,451,5
2068,866,4
2068,899,3
2074,741,5
2074,481,5
2074,750,3
2074,220,3
1977,197,6
1977,481,5
1977,451,5
1977,460,4
1977,955,4
1977,869,3
1977,750,2
1975,939,6
1975,882,5
1975,193,5
1975,750,5
1975,168,5
1975,866,3
1913,202,5
1913,460,5
1913,750,5
1913,866,3
1935,443,7
1935,935,6
1935,856,5
1935,451,5
1935,866,3
1952,481,9
1952,220,6
1952,936,6
1952,451,6
1952,743,5
1952,750,4
1952,744,4
1952,970,4
1952,969,3
1952,866,3
2097,324,6
2097,995,5
2097,220,3
2209,220,5
2230,968,8
2230,741,7
2230,738,7
2230,451,7
2230,230,2
2232,460,9
2232,941,8
2232,738,7
2232,899,6
2232,881,5
2260,515,7
2260,839,7
2260,499,6
2260,924,6
2260,835,6
2260,999,5
2283,886,9
2283,903,6
2283,202,5
2283,200,4
2283,499,4
2299,525,7
2299,882,6
2299,202,6
2299,854,6
2299,220,5
2299,995,4
2299,810,4
2306,422,6
2306,665,6
2306,436,5
2306,886,5
2306,955,4
2306,962,4
2306,813,3
2306,220,3
2101,990,7
2101,200,5
2101,202,5
2101,220,4
2101,220,3
2103,748,7
2103,436,6
2103,852,5
2103,220,5
2111,422,7
2111,743,6
2111,481,6
2111,201,6
2111,191,5
2111,220,5
2111,451,5
2111,460,3
2120,681,4
2120,903,1
2172,903,7
2172,212,6
2172,200,5
2172,669,5
1871,869,5
1871,413,4
1871,743,3
1871,881,3
1871,191,2
1871,460,2
1862,750,6
1862,743,5
1862,451,5
1862,460,4
1862,202,4
1862,179,3
1550,900,5
1550,882,2
1550,277,2
1557,200,7
1557,282,7
1557,832,7
1557,523,5
1567,422,9
1567,866,6
1567,202,5
