BGGId,Rating,Username
223946,5.0,crimescene
189201,4.0,JasonSaastad
189201,4.0,oldgoat3769967
294810,6.0,JasonSaastad
294463,7.3,Walt Mulder
294463,7.0,rseater
223811,4.2,Geeken
189603,6.0,TomVasel
298442,8.0,FunkyBlue
298442,6.0,Michael Maschke
298442,5.0,punkin312
298442,5.0,ddash
294216,8.0,fake
294216,7.0,punkin312
294216,6.0,OGRussHood
294216,5.0,Lawster
294216,3.0,rseater
298397,6.0,Joel2014
187769,6.5,dan_alex
187769,6.0,jmdsplotter
324320,8.0,HilkMAN
324320,6.5,Reuner
324320,6.0,ddash
324344,7.0,yolandavi
324344,6.0,ddash
189427,9.0,leffe dubbel
189427,8.0,manjai
189427,7.0,Lawrence Hung
189427,5.0,lacm
229406,6.0,YvainLionKnight
294969,8.0,ArtfulDodger
294969,3.0,oldgoat3769967
295484,7.5,Acciaccatura
295484,4.44,Geeken
295484,4.0,miller1983
295484,2.5,Arkeo
228509,8.0,vindex
228509,8.0,Lindstrom
228509,7.0,Condompete
228509,5.0,Amnese
228509,3.0,ankhx
188968,6.0,Pola
188968,4.0,oldgoat3769967
188968,3.0,thetba
298261,9.0,theorycraftist
298261,6.0,punkin312
298261,6.0,ddash
298261,5.0,despelletjesvrienden
344839,7.0,oldgoat3769967
344839,7.0,TomVasel
344839,4.5,Geeken
344839,4.0,jean27
224596,7.0,airjudden
224596,5.0,rseater
224596,5.0,crimescene
187806,7.0,evilandy
187806,3.0,larryjrice
228503,6.0,fake
224590,7.0,theorycraftist
224590,5.5,tuckerotl
295295,6.0,Kweevnidny
295295,4.0,rseater
295394,4.0,Reuner
286261,9.0,stroge
286261,7.0,punkin312
286261,6.5,TomVasel
286261,6.0,oldgoat3769967
191999,6.0,Nap16
191999,6.0,TomVasel
300400,7.0,OGRussHood
300400,6.0,punkin312
300400,6.0,TaliaIsabelle
300400,6.0,wellevorkanagawa
300400,5.5,TomVasel
300400,5.0,oldgoat3769967
300400,3.0,Bigshowfan
286549,9.0,fake
286549,7.5,softfairy
286549,7.5,Florian Sohns
286658,7.0,kiwols
286658,7.0,Keating603
286658,6.0,ddash
286658,6.0,saba2
286658,6.0,kathuna
286658,5.0,TomVasel
186461,3.0,fake
186461,3.0,Be4tngU
286264,4.0,YvainLionKnight
230976,5.0,punkin312
230976,4.5,Florian Sohns
230976,3.0,ewm73
230976,3.0,moramis
286309,6.0,punkin312
286309,4.0,Florian Sohns
286309,3.0,himokl
286309,3.0,TomVasel
186404,6.5,rayzg
186404,6.0,jmdsplotter
186404,6.0,rseater
286310,7.5,punkin312
286310,6.5,Florian Sohns
286310,6.5,TomVasel
286310,6.0,OGRussHood
286310,6.0,oldgoat3769967
286310,3.0,biasedisland
324885,7.5,7-Brainbug
324885,5.0,Ruckelpudding
286358,7.6,Walt Mulder
286358,7.5,oldgoat3769967
286358,4.0,JasonSaastad
286358,4.0,macfix
221938,7.5,HilkMAN
192059,8.0,rayzg
192059,7.0,ddash
286434,7.0,punkin312
286434,6.5,fibobs
286434,6.5,Florian Sohns
286434,4.0,OGRussHood
286434,4.0,marioymia
192032,6.1,dan_alex
192032,6.0,nanobastaddo
192032,6.0,jogosdomundo
192032,5.22,rjgomes
192032,4.0,BelzebuVlad
230916,7.0,fake
230916,7.0,kathuna
286706,4.0,PBrennan
191893,8.0,fake
191893,6.0,gimli043
230885,6.0,Tonydorrf
230885,3.0,rseater
307830,7.0,PPMP
307830,6.0,juuzzom
307830,6.0,Hessu68
307830,5.0,CrazyCod
287110,6.0,rseater
287110,4.0,hauwech
230881,5.0,Yacoff
225208,6.5,dontylw
225208,4.0,brasidas69
225208,3.0,oldgoat3769967
225208,1.0,MeepleXP
225208,1.0,TomVasel
191910,6.0,Camponotus
191910,6.0,TomVasel
191910,6.0,gimli043
191910,6.0,softfairy
191910,5.0,punkin312
191910,5.0,Hessu68
191910,4.0,kiwols
191910,3.0,oldgoat3769967
191910,2.0,FC Dynamo Turbine
286790,6.5,cbazler
230890,8.0,TomVasel
230890,7.0,fake
230890,7.0,kiwols
230890,7.0,softfairy
230890,6.0,ddash
230890,6.0,kathuna
230890,5.0,Hessu68
222291,7.0,TomVasel
222291,7.0,oldgoat3769967
222291,6.0,JasonSaastad
222291,5.55,Geeken
306029,8.0,Hopalong
306029,6.0,calvo
306072,3.0,wellevorkanagawa
286831,7.0,cuzzle
286831,7.0,TomVasel
286831,6.0,Vespert
286831,3.0,PBrennan
191923,8.0,fake
191923,6.0,Peerchen
191923,5.0,OGRussHood
191923,4.0,Squeezel
286247,6.0,Kingsoby1
286247,6.0,fake
320505,6.5,rayzg
320505,5.0,Sintonic
320505,4.0,oldgoat3769967
286236,7.0,Michael Maschke
286236,6.0,boxoftricks_13
286236,6.0,kathuna
286236,5.0,Peerchen
285699,7.0,TomVasel
285699,7.0,oldgoat3769967
285699,6.5,punkin312
285699,6.0,OGRussHood
285699,5.5,fibobs
285699,5.0,Arkeo
285699,5.0,Hessu68
285699,5.0,fake
285699,2.0,Camponotus
285707,7.0,nanobastaddo
285712,7.0,Brisse
285712,7.0,jogosdomundo
285712,6.0,ddash
285712,5.0,PBrennan
285712,5.0,saba2
285712,5.0,oldgoat3769967
285712,4.0,TomVasel
192322,7.0,wellevorkanagawa
192322,2.0,rseater
192321,8.0,wellevorkanagawa
192321,6.0,ottobre31
192321,2.0,rseater
231087,3.0,miller1983
285902,6.0,skslotten
231126,6.0,wellevorkanagawa
231126,6.0,HilkMAN
301015,8.0,oldgoat3769967
301015,6.5,punkin312
301015,6.0,fake
285529,6.0,RockyMountainNavy
285529,4.0,ddash
285208,7.5,EscaperoomAlkmaar
285208,5.0,Brisse
285250,6.0,pakoito
285250,5.0,Poor Yorick
227221,3.0,GeorgeOP
285623,6.5,punkin312
285623,6.0,TomVasel
285623,5.0,oldgoat3769967
301019,8.0,francast7
322697,7.5,oldgoat3769967
322697,5.5,jmdsplotter
285540,5.0,boxoftricks_13
285540,5.0,pietlavens
285540,5.0,nvidia3dfx
285540,5.0,kathuna
285540,5.0,softfairy
192323,3.0,rseater
192323,1.0,Bernytheking
221298,6.0,JasonSaastad
221298,6.0,fibobs
221298,6.0,Inconmon
221298,5.0,johncoxon
231082,5.0,Shnik
231082,4.0,Nap16
231019,4.0,dduhamel1
192268,8.263,rjgomes
192268,7.0,DerSchroeder
192268,6.0,fake
192268,6.0,S3ppl
192268,6.0,kathuna
192268,5.0,ChYga22
192268,3.5,Hessu68
192245,7.0,kystas
192245,7.0,barber
192245,6.0,ddash
192245,6.0,oskari
192245,6.0,Hessu68
192245,6.0,kathuna
192245,4.0,JoergBoerg
192245,4.0,Camponotus
225303,8.0,gimli043
225303,6.0,kathuna
192233,7.0,TomVasel
192233,6.0,BebryGamez
192233,5.0,Geeken
192233,4.0,oldgoat3769967
230995,7.0,sciacca77
230995,7.0,nanobastaddo
230995,5.0,andersed
192226,7.5,DeviantMagick
192225,3.0,larryjrice
286138,7.0,MassoelsB
286138,6.0,htwongah
286138,6.0,Peerchen
286138,6.0,cuzzle
192311,5.0,Hessu68
192311,5.0,Nap16
192311,5.0,oldgoat3769967
297531,9.0,jean27
297531,8.0,Largovos
297531,7.0,juuzzom
297531,7.0,Michael Maschke
297531,7.0,Pol56
297531,6.0,Vaude
297531,6.0,Hessu68
297531,6.0,Squeezel
297531,6.0,marcodegoede
286021,7.5,Walt Mulder
286021,7.0,oldgoat3769967
286021,6.0,OGRussHood
286021,4.5,Geeken
300944,8.0,cbazler
300944,7.0,TomVasel
300944,7.0,SebastianPL1
300944,7.0,oldgoat3769967
300944,6.5,Reuner
300944,6.0,larryjrice
300908,7.0,Kether1983
231036,7.0,t80u
342703,7.5,softfairy
342703,7.0,KThVez
342703,6.0,Peerchen
290872,9.0,cfarrell
290872,8.0,revshafer
290872,8.0,djberg96
290872,7.0,PSIM2
290872,7.0,oldgoat3769967
191201,6.5,GeorgeOP
289223,8.0,Borgnexus
223149,7.5,HilkMAN
223149,6.0,punkin312
223149,6.0,Benji68
223149,6.0,PzVIE
320881,8.0,Walt Mulder
320881,7.0,Nap16
320881,5.75,jmdsplotter
289494,6.0,Zbylut
289494,6.0,Hessu68
230488,7.0,Walt Mulder
230488,7.0,TomVasel
230488,7.0,arde_otra_vez
230488,6.5,oldgoat3769967
225084,7.8,Walt Mulder
191205,7.0,fake
191205,7.0,Peter The Rat
191205,6.3,HilkMAN
191205,6.0,oskari
191205,6.0,kiwols
191205,5.0,Hessu68
191205,4.0,Camponotus
289055,7.0,gimli043
289055,7.0,oldgoat3769967
289055,6.5,Reuner
289055,6.0,Squeezel
289055,5.0,ddash
289055,5.0,breakmanynecks
191292,6.0,oldgoat3769967
191292,5.0,bigwig30
191292,3.0,himokl
288606,6.5,n_and
288606,5.5,exparrot
288648,6.0,oldgoat3769967
288648,5.3,stevejuggler
288648,5.0,wapakguy
288648,4.0,PBrennan
288654,5.0,fake
288654,5.0,ddash
288654,5.0,oldgoat3769967
191288,8.0,TomVasel
191288,6.0,OGRussHood
343898,7.0,nikkapo
343898,6.0,DerSchroeder
343898,5.5,Hessu68
343898,5.0,juuzzom
233018,9.0,uscaucasus
233018,8.0,MAAL
233018,8.0,apostateant
233018,7.0,Lawrence Hung
233018,7.0,PSIM2
233018,7.0,Andy Parsons
233018,6.0,Pete Atack
233018,6.0,bfletcher
288920,6.0,ddash
288920,4.0,saba2
288920,3.0,PBrennan
288969,7.0,kiwols
288969,7.0,kathuna
288969,6.0,fake
288969,2.2,Geeken
290506,5.0,wapakguy
290506,1.0,Sintonic
290565,4.0,oldgoat3769967
290565,3.0,TomVasel
290610,7.0,fake
299803,5.0,Slevin678
290462,6.0,kiwols
290462,6.0,oceanodeuegos
290462,5.0,DerSchroeder
290462,5.0,pietlavens
290462,5.0,ifalunch
290462,4.0,hauwech
290462,3.0,dhogar
187032,8.5,Molly may
187032,8.0,FRANCONY robin
187032,8.0,Blastpop
187032,7.0,Tormenta
187032,6.9,Walt Mulder
187032,6.0,pierfederico
299690,7.5,wwdc
299690,6.0,Hessu68
290829,10.0,Janitschare
290829,9.65,OGRussHood
191095,7.0,crimescene
191095,4.0,Ryan Keane
321305,8.0,despelletjesvrienden
321305,7.0,exparrot
290025,6.0,jmdsplotter
290025,5.0,himokl
290025,4.0,JasonSaastad
344114,7.0,thetba
344114,6.0,Slevin678
290131,6.0,oceanodeuegos
290131,5.0,punkin312
290131,5.0,Peerchen
290131,4.44,Geeken
230246,7.0,fake
230246,7.0,PoisonKiwi
230246,7.0,TomVasel
230246,6.8,dbarbaglia
230246,6.0,punkin312
186799,7.0,marioymia
186799,6.0,bol2ry
186799,2.0,OGRussHood
287304,6.0,kathuna
287304,5.0,fake
225166,9.0,Christianv
225166,6.5,nighttrain54
225166,5.2,mnb20319
300094,7.0,TomVasel
300094,6.5,BebryGamez
300094,6.0,jancis
300094,5.0,OGRussHood
300094,4.0,oldgoat3769967
343526,8.0,ShallowGravy
300088,7.0,fake
300088,6.0,ddash
300088,6.0,jogosdomundo
300088,6.0,Hessu68
320677,6.5,Florian Sohns
320677,6.0,despelletjesvrienden
287678,5.0,DeviantMagick
230619,6.0,Slevin678
230619,5.0,Jorge Saavedra
287692,7.0,kathuna
287692,6.5,7-Brainbug
287692,5.0,Hessu68
287711,5.0,pistonsfan94
287741,6.5,SeanXor
287741,2.0,TomVasel
287741,2.0,oldgoat3769967
287586,6.0,jancis
287586,6.0,Slevin678
287586,3.5,BebryGamez
287580,6.0,TomVasel
287580,6.0,oldgoat3769967
307715,3.0,punkin312
324884,7.0,kiwols
287346,4.0,ewm73
343121,8.0,binauralg
300146,6.0,XcrovaxX
300146,2.0,OGRussHood
222584,9.0,AgentAnderson
222584,3.5,mcpranno
191657,7.0,Kether1983
191657,2.0,GrzeL
287552,7.0,ddash
287552,6.0,Hessu68
288361,6.0,saba2
288361,6.0,jogosdomundo
288361,6.0,TomVasel
288361,5.0,kathuna
288361,5.0,oldgoat3769967
288361,4.0,Hessu68
288361,4.0,ddash
222913,7.5,Heatcliff
288276,8.5,HilkMAN
227842,8.0,oldgoat3769967
227842,8.0,Ottawa_Sens
227842,7.4,Walt Mulder
227842,7.0,rseater
227842,6.0,breakmanynecks
227842,1.0,bmillerbwm
300008,5.0,Hessu68
324670,8.0,charlest
324670,8.0,Mamuz
324670,7.0,dengue
324670,5.0,jmdsplotter
288098,6.0,ifalunch
288098,4.0,hyc4089
288430,7.0,fake
288430,7.0,Florian Sohns
288430,6.0,Hessu68
288430,6.0,ddash
300007,7.5,punkin312
300007,6.0,Peerchen
300007,6.0,BebryGamez
300007,5.0,Hessu68
227847,7.2,Walt Mulder
227847,7.0,Lawrence Hung
227847,7.0,marcocim
227847,7.0,LOEF
227847,6.5,oldgoat3769967
307191,9.0,Ives_CH
307191,9.0,oldgoat3769967
307191,7.0,Nap16
287863,6.5,william4192
287863,6.0,OGRussHood
287895,7.0,Kether1983
287895,7.0,ifalunch
191512,7.0,DerSchroeder
191512,7.0,gimli043
191512,6.0,ddash
191512,4.5,Hessu68
191512,3.0,Motorkopf
191512,3.0,oldgoat3769967
191512,2.0,TomVasel
191478,6.0,gimli043
191478,6.0,pietlavens
191478,6.0,kiwols
191478,6.0,jogosdomundo
191478,5.5,JoergBoerg
191478,5.0,DerSchroeder
191478,5.0,ddash
191478,5.0,Motorkopf
191478,5.0,Peter The Rat
191478,5.0,oldgoat3769967
288062,6.0,wellevorkanagawa
288062,6.0,juuzzom
288062,6.0,ddash
288062,6.0,Michael Maschke
288062,5.0,Hessu68
288062,5.0,akapastorguy
288068,6.0,sdiberar
300081,4.0,rseater
210414,10.0,Boromir1983
210414,7.0,Kether1983
210414,7.0,dontylw
274635,8.0,fake
274635,4.0,jmdsplotter
206202,9.0,gimli043
206202,8.0,EscaperoomAlkmaar
206202,7.0,Peter The Rat
206202,7.0,Reuner
206202,7.0,Michael Maschke
239883,6.0,crimescene
253512,8.0,jancis
253512,7.0,BebryGamez
253512,7.0,wellevorkanagawa
253512,2.0,AlasDemigod
253564,8.0,oldgoat3769967
253564,7.153,OGRussHood
253564,6.0,TomVasel
253564,6.0,JasonSaastad
253564,4.0,himokl
317312,8.0,fibobs
317312,6.0,punkin312
317312,6.0,juuzzom
317312,6.0,Hessu68
317312,5.0,TomVasel
317312,5.0,khind
317312,4.0,oldgoat3769967
205865,5.0,DerSchroeder
205865,5.0,Florian Sohns
205865,5.0,Garoo
205865,4.0,Hessu68
205865,4.0,oskari
317313,8.0,waungaer
317313,6.0,charlest
317313,5.0,Tonydorrf
253705,7.0,fiorevita
253705,4.0,CrazyCod
206087,9.5,Mortenborzag
206087,5.5,Hessu68
252901,6.0,fake
252962,5.0,BudsBalkan
327723,10.0,nsevaux
327723,8.0,oldgoat3769967
327723,8.0,yetima
327723,7.0,chaochou
327723,7.0,xrubio
327723,6.0,Pete Atack
252990,3.0,fake
214849,8.0,fake
214849,7.0,TaliaIsabelle
214849,7.0,Florian Sohns
214849,7.0,TomVasel
313723,6.0,despelletjesvrienden
313723,5.5,Hessu68
206083,6.0,Peter The Rat
206083,3.0,oldgoat3769967
206083,2.0,TomVasel
206074,8.0,atticusfinch1960
206074,7.0,Michael_Olsen
206074,7.0,Lawrence Hung
206074,6.0,Cervantez
206061,9.0,NoDDs
206061,7.0,oldgoat3769967
253320,8.5,jmdsplotter
253320,7.0,PzVIE
253320,7.0,dengue
253320,6.0,Galatolol
253819,6.5,Davidpit94
313539,6.5,dontylw
313539,6.0,doverboy
313539,4.0,softfairy
205667,7.0,TomVasel
205667,7.0,oldgoat3769967
205667,5.5,william4192
205439,7.5,Reuner
205439,7.0,jmdsplotter
205439,7.0,Andy Parsons
313457,6.0,Matts15
317418,6.0,jmdsplotter
215259,6.0,miller1983
215259,5.0,Hessu68
215259,4.0,punkin312
254498,3.0,lushchords
205345,8.0,wellevorkanagawa
331056,7.0,fake
331056,6.0,DerSchroeder
331056,6.0,Hessu68
331126,7.5,punkin312
331126,5.5,Hessu68
331126,5.0,fake
331126,5.0,TomVasel
331126,5.0,ddash
254025,7.0,Kether1983
254025,7.0,Rikmaster
254029,7.0,Kether1983
254029,4.0,boxoftricks_13
254029,4.0,sandokan
239523,6.0,carontissimo
239523,6.0,sciacca77
239504,6.0,fake
239504,6.0,SeanXor
239504,6.0,crimescene
239504,6.0,oldgoat3769967
239504,5.0,kathuna
205542,7.0,punkin312
205542,5.25,jmdsplotter
254149,6.0,eddy_sterckx
254149,6.0,gimli043
254149,5.0,softfairy
254157,8.0,binauralg
254157,7.0,Ludic_Interface
254157,6.0,breakmanynecks
254157,1.0,OGRussHood
254178,6.0,fake
254178,6.0,nanobastaddo
254178,5.0,Kosmonaut
254178,5.0,kystas
254178,4.0,Brisse
254178,4.0,barber
327549,6.5,punkin312
327549,6.0,akapastorguy
327549,5.5,Hessu68
327549,5.0,fake
205496,9.0,Goldhund
205496,7.0,punkin312
205496,6.5,EscaperoomAlkmaar
205496,6.0,Lawster
205496,6.0,Hessu68
205496,6.0,ddash
205496,5.0,Laryllan
205496,5.0,larryjrice
252883,8.0,htwongah
252883,8.0,fibobs
252883,6.0,ifalunch
213871,5.0,kiwols
213871,4.56,Mrbinford
213871,4.5,Hessu68
213871,4.0,Mobby
213871,3.0,S3ppl
328286,7.0,fake
328286,7.0,Kweevnidny
328286,5.0,DerSchroeder
328286,5.0,crimescene
251481,5.0,DeviantMagick
251593,8.0,zigazaur
251593,7.0,oldgoat3769967
251593,5.5,jmdsplotter
251593,5.5,cbazler
251593,5.0,saba2
251593,4.0,punkin312
251593,4.0,JasonSaastad
240698,6.5,sciacca77
240698,6.0,nanobastaddo
251685,9.0,Amnese
251685,9.0,vindex
251685,8.3,Walt Mulder
251685,8.0,zolle001
251685,8.0,Tormenta
251685,8.0,uscaucasus
251685,6.0,jerrygroen
251685,5.0,Blastpop
251722,7.0,Rikmaster
251722,7.0,Rollon_Stonecrusher
251726,7.0,Poor Yorick
251726,7.0,kelvbrown
327913,7.5,softfairy
240511,5.0,oldgoat3769967
240825,5.0,fake
213787,2.0,AgentAnderson
251137,8.0,masama
251137,7.0,marcocim
251137,7.0,oldgoat3769967
251137,7.0,Nap16
251137,6.0,LOEF
330084,7.0,TomVasel
314009,7.0,oldgoat3769967
207063,7.0,acidshampoo
207063,7.0,Ghostlex
207063,7.0,jogosdomundo
207063,6.0,gimli043
207063,6.0,oceanodeuegos
207063,6.0,crimescene
207063,6.0,fake
207063,6.0,kathuna
207063,5.0,hauwech
207063,4.0,DerSchroeder
207063,4.0,Camponotus
313965,7.0,Animanic
313965,7.0,william4192
251252,2.0,OGRussHood
251328,7.6,Walt Mulder
213631,9.0,fake
213631,7.5,HilkMAN
213631,7.0,ddash
213631,6.5,Hessu68
213631,6.0,ifalunch
213631,6.0,DerSchroeder
213631,6.0,Michael Maschke
213631,5.0,Florian Sohns
213631,5.0,wellevorkanagawa
213631,3.0,hauwech
240844,8.0,fake
240844,6.0,charlest
240842,6.5,TomVasel
240842,6.0,DeviantMagick
240842,5.0,charlest
240842,5.0,oldgoat3769967
251832,5.0,sdiberar
206446,9.0,hauwech
206446,7.0,DerSchroeder
206446,7.0,7-Brainbug
206446,6.5,TomVasel
206446,6.0,ddash
206446,5.0,oldgoat3769967
214276,4.0,punkin312
214276,4.0,oldgoat3769967
330555,7.0,gimli043
330555,6.0,fake
330555,5.0,DerSchroeder
330555,4.0,Saxophonist
313817,8.5,william4192
313817,6.0,Keating603
313817,5.0,punkin312
206464,8.0,sdiberar
206464,7.0,Walt Mulder
206464,7.0,Molly may
206464,6.0,djberg96
206464,6.0,rseater
240142,2.0,oldgoat3769967
240142,1.0,TomVasel
240142,1.0,OGRussHood
240133,2.0,TomVasel
252657,8.0,jmdsplotter
252657,7.0,ddash
252657,7.0,larryjrice
240130,3.0,YvainLionKnight
240130,3.0,TomVasel
214486,6.0,Kether1983
313776,7.0,Walt Mulder
313776,5.5,jmdsplotter
313776,1.0,Gilnean
330593,6.0,DerSchroeder
330593,6.0,ddash
330593,5.0,fake
330593,5.0,boxoftricks_13
327778,6.0,ddash
327778,1.0,Geeken
313750,7.0,oldgoat3769967
313750,5.0,jmdsplotter
240224,4.0,dougadamsau
240224,4.0,JimF
240415,6.0,larryjrice
240415,5.5,Hessu68
252277,2.22,Geeken
206594,4.0,KissellMissile
327797,7.0,Be4tngU
327797,4.0,p4warrior
252373,6.0,Trollstoi
252374,7.0,oldgoat3769967
252374,6.5,TomVasel
252374,5.0,fibobs
252374,4.0,stevejuggler
206508,6.0,TomVasel
206508,5.5,Acciaccatura
313834,6.0,OGRussHood
331685,6.0,ddash
256540,4.0,TomVasel
256540,4.0,Gregarius
256540,3.0,DeviantMagick
256540,3.0,xHOLYxSNIPERx
332782,9.0,Florian Sohns
332782,8.0,thetba
332782,6.5,Hessu68
204142,5.0,punkin312
204142,1.0,larryjrice
256609,5.0,TomVasel
256609,4.0,oldgoat3769967
238065,7.015,OGRussHood
238065,7.0,thetba
238065,7.0,dinasemrys
256621,5.0,jcd2001es
256621,5.0,oceanodeuegos
237834,7.0,zigazaur
237834,7.0,punkin312
237834,7.0,Walt Mulder
237834,6.0,akaisamurai001
237834,6.0,ifalunch
237834,6.0,ddash
237834,5.8,fnord23
237834,5.5,jmdsplotter
256769,8.0,moramis
256769,6.5,rosco83
256769,6.4,Reuner
256769,5.5,jmdsplotter
256769,5.0,saba2
216072,5.0,atcho
216072,3.0,Geeken
204496,6.25,jmdsplotter
204496,6.0,larryjrice
313100,7.5,punkin312
313100,6.0,doverboy
313100,4.0,oldgoat3769967
313100,4.0,TomVasel
256443,7.0,Justinschaffer
256443,5.0,fake
204410,6.5,moramis
204410,6.0,HilkMAN
204410,6.0,tmgd
204410,5.5,jmdsplotter
204410,5.0,ddash
256486,7.0,kiwols
256486,6.0,Largovos
256486,5.0,OGRussHood
204407,6.8,Walt Mulder
204407,6.3,HilkMAN
204407,6.0,Jorge Saavedra
204407,5.5,Culkasi
204397,7.0,Pola
204397,7.0,Boromir1983
204323,7.0,Tycho
204323,6.0,JasonSaastad
204323,5.0,cfarrell
237384,10.0,Black Dougal
237384,8.0,JAG3000
237384,8.0,Mamuz
237384,8.0,jaarnold0007
237384,7.0,charlest
237384,7.0,Pantera92
237384,7.0,dengue
237384,7.0,Dtph
257076,7.0,TomVasel
257076,5.5,Hessu68
257076,5.0,ddash
257076,5.0,kiwols
257076,4.0,fake
237572,2.0,raynovich
237501,6.0,gimli043
237388,6.5,punkin312
237388,6.0,oldgoat3769967
237388,5.0,wellevorkanagawa
237388,5.0,TomVasel
237630,7.0,fake
257180,7.016,OGRussHood
333144,7.8,Walt Mulder
333144,6.0,akapastorguy
257199,5.5,Hessu68
257199,5.0,jmdsplotter
257199,4.0,woodnoggin
257199,3.0,fibobs
237311,5.0,soyyorch
257205,6.5,punkin312
257205,6.3,dan_alex
257205,6.0,ddash
257205,6.0,TomVasel
257205,6.0,oldgoat3769967
257205,4.0,Vexatious
257205,3.5,BebryGamez
203818,7.5,hobbesvii
203818,7.0,Justinschaffer
203818,6.0,GeorgeOP
203818,4.0,jmdsplotter
237831,6.0,ddash
237831,6.0,ifalunch
237831,5.0,m1hune2007
237831,5.0,saba2
256861,6.0,fake
256861,5.0,Florian Sohns
203884,6.5,Lawster
203884,4.0,ddash
237704,6.0,Reuner
237715,8.0,fake
237715,7.0,7-Brainbug
237715,7.0,kiwols
237715,7.0,kathuna
237715,6.0,Kweevnidny
256962,8.0,Osbad
256962,7.0,vindex
256962,6.0,ankhx
237712,5.0,Yacoff
216330,6.0,Kether1983
317722,5.0,TomVasel
327295,8.0,Webbe
327295,7.5,nighttrain54
327295,7.0,PzVIE
327295,6.0,Galatolol
255227,5.0,ddash
332018,8.5,TomVasel
332018,8.5,oldgoat3769967
332018,8.0,Walt Mulder
332018,6.0,jedipanda
255235,7.8,Walt Mulder
255235,7.5,RockyMountainNavy
238957,8.0,Koert
238957,7.0,ddash
238957,7.0,PzVIE
238957,6.0,Galatolol
238915,5.0,punkin312
238915,2.0,Wolvercote
255335,5.0,ProfessorChaos
255381,10.0,Molly may
255381,9.0,marcocim
255381,8.0,oldgoat3769967
255381,8.0,uscaucasus
255381,7.9,Walt Mulder
255381,7.0,revshafer
255381,7.0,bfletcher
255381,7.0,yetima
255381,7.0,PSIM2
255381,5.0,breakmanynecks
238884,5.5,punkin312
238884,2.0,KingRob
332181,7.0,nicka312
313349,7.5,punkin312
255171,7.5,oldgoat3769967
255171,6.0,jmdsplotter
255171,5.0,rseater
327371,8.0,dakerr
327371,8.0,oldgoat3769967
254618,5.0,fake
254618,4.0,nvidia3dfx
215389,7.0,TomVasel
215389,7.0,richa283
215389,7.0,oldgoat3769967
239165,7.0,alaitoc
239165,3.0,79strat
205156,9.0,evilandy
205156,8.0,Culkasi
205156,7.3,Walt Mulder
205156,6.9,ottobre31
205156,6.5,TomVasel
205156,4.0,punkin312
205156,3.0,oldgoat3769967
331952,9.0,fake
239074,4.5,Hessu68
239074,4.0,Camponotus
239074,4.0,xHOLYxSNIPERx
254938,5.0,SebastianPL1
254938,3.0,stroge
238834,7.0,nikkapo
255732,6.5,TomVasel
255732,6.0,ddash
255744,7.023,OGRussHood
238506,7.0,dontylw
256122,9.0,fiorevita
256170,7.0,traico7
256170,7.0,nanobastaddo
256170,6.5,Leonardo Innocenti
256170,6.5,pyrytus
215806,5.0,Camponotus
215806,5.0,gimli043
215806,5.0,Squeezel
238636,8.0,Motorkopf
204764,9.8,Condompete
204764,7.5,Walt Mulder
204764,7.0,rseater
215526,3.0,Geeken
255597,7.0,punkin312
238825,6.0,FlussBurrito
238825,5.0,wa11eye
238825,2.0,himokl
255608,7.0,crimescene
255608,7.0,oldgoat3769967
255608,1.0,Gilnean
204681,7.0,djberg96
204681,7.0,Nap16
204681,6.0,leffe dubbel
204681,4.0,yetima
204680,6.0,Posco
204680,6.0,breakmanynecks
215609,2.0,himokl
255642,7.0,FRANCONY robin
255642,6.0,Seoldair
255642,6.0,oldgoat3769967
255642,5.0,airjudden
255642,3.0,nighttrain54
204671,5.0,KingRob
204671,2.0,akaisamurai001
204671,1.0,Orryp
255695,7.0,TomVasel
255695,6.0,fake
255695,6.0,evilandy
255695,5.0,fibobs
255695,5.0,Hessu68
216629,7.0,DeviantMagick
216629,6.0,oldgoat3769967
216629,5.0,charlest
244162,8.5,TomVasel
244162,7.5,oldgoat3769967
244162,6.0,jmdsplotter
244076,7.0,metelo
246345,6.0,fake
246345,3.5,Hessu68
315058,3.0,punkin312
244026,8.0,pierfederico
244026,7.8,Walt Mulder
244026,7.0,Gareth00Simon
244026,7.0,Andy Parsons
244026,6.0,Tormenta
244026,6.0,pistonsfan94
246409,5.0,SpaceAlien
246510,7.0,pierfederico
246510,7.0,Gareth00Simon
246510,7.0,Molly may
246510,6.0,marcocim
246510,6.0,vindex
246510,5.0,PSIM2
246568,9.0,ShepWRISTS
246568,9.0,geom79
246568,9.0,Posco
246568,6.0,IA_Kopos
315044,8.0,punkin312
315044,8.0,thetba
315044,7.0,despelletjesvrienden
315044,6.5,oldgoat3769967
315044,4.0,TomVasel
316113,7.0,TomVasel
316113,7.0,oldgoat3769967
316113,6.5,mcpranno
244080,10.0,mcl020
244080,9.0,Largovos
244080,8.0,LUMA78
244080,7.0,kathuna
316090,7.5,punkin312
316090,6.0,TomVasel
316090,5.0,oldgoat3769967
316090,4.0,Geeken
244150,7.0,nanobastaddo
244150,5.0,Florian Sohns
244150,3.0,fake
245952,8.0,Bixby
245952,7.6,projectmoonlightcafe
245952,7.5,Reuner
245952,5.0,Justinschaffer
246037,6.0,zenobi
246037,3.0,wafflebun
246094,6.0,miller1983
246094,5.5,Acciaccatura
209653,7.0,Hessu68
209653,7.0,punkin312
